FrameCnt,DiffTime_ms,Date,Time,rel_alt,abs_alt,iso,shutter,fnum,ev,color_md,focal_len,latitude,longitude,ct,center_lat,center_lon,ground_offset_m,heading_deg
883,33,2026-04-27,15:28:04.690,49.8,759.842,120,1/1000.0,1.7,0,default,24.0,32.104167,35.210446,5563,32.10436706592643,35.21091836424831,49.79999999999999,63.43494882292201
884,33,2026-04-27,15:28:04.724,49.8,759.842,120,1/1000.0,1.7,0,default,24.0,32.104167,35.210446,5565,32.10436706592643,35.21091836424831,49.79999999999999,63.43494882292201
885,34,2026-04-27,15:28:04.758,49.8,759.842,120,1/1000.0,1.7,0,default,24.0,32.104167,35.210446,5566,32.10436706592643,35.21091836424831,49.79999999999999,63.43494882292201
886,33,2026-04-27,15:28:04.791,49.8,759.842,120,1/1000.0,1.7,0,default,24.0,32.104172,35.210456,5567,32.104372065926434,35.210928364274174,49.79999999999999,63.43494882292201
887,33,2026-04-27,15:28:04.824,49.8,759.842,120,1/1000.0,1.7,0,default,24.0,32.104172,35.210456,5569,32.104372065926434,35.210928364274174,49.79999999999999,63.43494882292201
888,34,2026-04-27,15:28:04.858,49.8,759.842,120,1/1000.0,1.7,0,default,24.0,32.104172,35.210456,5571,32.10437206592655,35.2109283642741,49.79999999999999,63.434948806637564
889,33,2026-04-27,15:28:04.891,49.8,759.842,120,1/1000.0,1.7,0,default,24.0,32.104177,35.210467,5572,32.10437706592655,35.21093936429997,49.79999999999999,63.434948806637564
890,33,2026-04-27,15:28:04.924,49.8,759.842,120,1/1000.0,1.7,0,default,24.0,32.104177,35.210467,5573,32.10437706592655,35.21093936429997,49.79999999999999,63.434948806637564
891,34,2026-04-27,15:28:04.958,49.8,759.842,120,1/1000.0,1.7,0,default,24.0,32.104177,35.210467,5575,32.104377065926435,35.21093936430004,49.79999999999999,63.43494882292201
892,33,2026-04-27,15:28:04.991,49.8,759.842,120,1/1000.0,1.7,0,default,24.0,32.104183,35.210478,5576,32.104383065926434,35.21095036433107,49.79999999999999,63.43494882292201
893,34,2026-04-27,15:28:05.024,49.8,759.842,120,1/1000.0,1.7,0,default,24.0,32.104183,35.210478,5577,32.104383065926434,35.21095036433107,49.79999999999999,63.43494882292201
894,33,2026-04-27,15:28:05.057,49.8,759.842,120,1/1000.0,1.7,0,default,24.0,32.104183,35.210478,5579,32.104383065926434,35.21095036433107,49.79999999999999,63.43494882292201
895,33,2026-04-27,15:28:05.091,49.8,759.842,120,1/1000.0,1.7,0,default,24.0,32.104188,35.210489,5580,32.104388065926436,35.21096136435693,49.79999999999999,63.43494882292201
896,34,2026-04-27,15:28:05.125,49.8,759.842,120,1/1000.0,1.7,0,default,24.0,32.104188,35.210489,5582,32.104388065926436,35.21096136435693,49.79999999999999,63.43494882292201
897,33,2026-04-27,15:28:05.157,49.8,759.842,120,1/1000.0,1.7,0,default,24.0,32.104188,35.210489,5583,32.104388065926436,35.21096136435693,49.79999999999999,63.43494882292201
898,33,2026-04-27,15:28:05.191,49.8,759.842,120,1/1000.0,1.7,0,default,24.0,32.104193,35.210499,5583,32.10439306592644,35.21097136438279,49.79999999999999,63.43494882292201
899,34,2026-04-27,15:28:05.224,49.8,759.842,120,1/1000.0,1.7,0,default,24.0,32.104193,35.210499,5585,32.10439306592644,35.21097136438279,49.79999999999999,63.43494882292201
900,33,2026-04-27,15:28:05.257,49.8,759.842,120,1/1000.0,1.7,0,default,24.0,32.104193,35.210499,5586,32.10439306592644,35.21097136438279,49.79999999999999,63.43494882292201
901,34,2026-04-27,15:28:05.291,49.8,759.842,110,1/1000.0,1.7,0,default,24.0,32.104199,35.21051,5587,32.10439906592644,35.21098236441383,49.79999999999999,63.43494882292201
902,33,2026-04-27,15:28:05.325,49.8,759.842,120,1/1000.0,1.7,0,default,24.0,32.104199,35.21051,5588,32.10439906592644,35.21098236441383,49.79999999999999,63.43494882292201
903,33,2026-04-27,15:28:05.357,49.8,759.842,120,1/1250.0,1.7,0,default,24.0,32.104199,35.21051,5589,32.10439906592644,35.21098236441383,49.79999999999999,63.43494882292201
904,34,2026-04-27,15:28:05.391,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104205,35.210522,5590,32.104405065926436,35.210994364444865,49.79999999999999,63.43494882292201
905,33,2026-04-27,15:28:05.425,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104205,35.210522,5591,32.104405065926436,35.210994364444865,49.79999999999999,63.43494882292201
906,33,2026-04-27,15:28:05.458,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104205,35.210522,5592,32.104405065926436,35.210994364444865,49.79999999999999,63.43494882292201
907,34,2026-04-27,15:28:05.491,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104209,35.210531,5593,32.10440906592643,35.211003364465554,49.79999999999999,63.43494882292201
908,33,2026-04-27,15:28:05.525,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104209,35.210531,5594,32.10440906592643,35.211003364465554,49.79999999999999,63.43494882292201
909,33,2026-04-27,15:28:05.558,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104209,35.210531,5594,32.10440906592643,35.211003364465554,49.79999999999999,63.43494882292201
910,34,2026-04-27,15:28:05.591,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104215,35.210543,5595,32.10441506592644,35.21101536449659,49.79999999999999,63.43494882292201
911,33,2026-04-27,15:28:05.625,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104215,35.210543,5596,32.10441506592644,35.21101536449659,49.79999999999999,63.43494882292201
912,34,2026-04-27,15:28:05.658,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104215,35.210543,5597,32.10441506592655,35.211015364496525,49.79999999999999,63.434948806637564
913,33,2026-04-27,15:28:05.692,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104221,35.210554,5597,32.10442106592655,35.21102636452756,49.79999999999999,63.434948806637564
914,33,2026-04-27,15:28:05.724,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104221,35.210554,5598,32.10442106592655,35.21102636452756,49.79999999999999,63.434948806637564
915,34,2026-04-27,15:28:05.757,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104221,35.210554,5599,32.10442106592655,35.21102636452756,49.79999999999999,63.434948806637564
916,33,2026-04-27,15:28:05.792,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104227,35.210564,5599,32.10442706592655,35.21103636455859,49.79999999999999,63.434948806637564
917,33,2026-04-27,15:28:05.826,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104227,35.210564,5599,32.10442706592655,35.21103636455859,49.79999999999999,63.434948806637564
918,34,2026-04-27,15:28:05.859,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104227,35.210564,5599,32.10442706592655,35.21103636455859,49.79999999999999,63.434948806637564
919,33,2026-04-27,15:28:05.892,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104233,35.210575,5599,32.10443306592655,35.211047364589625,49.79999999999999,63.434948806637564
920,33,2026-04-27,15:28:05.925,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104233,35.210575,5599,32.10443306592655,35.211047364589625,49.79999999999999,63.434948806637564
921,34,2026-04-27,15:28:05.959,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104233,35.210575,5599,32.10443306592663,35.21104736458958,49.79999999999999,63.43494879578128
922,33,2026-04-27,15:28:05.991,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104238,35.210586,5599,32.10443806592663,35.21105836461545,49.79999999999999,63.43494879578128
923,34,2026-04-27,15:28:06.025,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104238,35.210586,5599,32.10443806592663,35.21105836461545,49.79999999999999,63.43494879578128
924,33,2026-04-27,15:28:06.058,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104238,35.210586,5599,32.10443806592655,35.21105836461549,49.79999999999999,63.434948806637564
925,33,2026-04-27,15:28:06.092,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104244,35.210597,5599,32.10444406592655,35.21106936464653,49.79999999999999,63.434948806637564
926,34,2026-04-27,15:28:06.126,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104244,35.210597,5599,32.10444406592655,35.21106936464653,49.79999999999999,63.434948806637564
927,33,2026-04-27,15:28:06.158,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104244,35.210597,5599,32.10444406592655,35.21106936464653,49.79999999999999,63.434948806637564
928,33,2026-04-27,15:28:06.192,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104249,35.210607,5598,32.10444906592655,35.21107936467239,49.79999999999999,63.434948806637564
929,34,2026-04-27,15:28:06.226,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104249,35.210607,5598,32.10444906592655,35.21107936467239,49.79999999999999,63.434948806637564
930,33,2026-04-27,15:28:06.259,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104249,35.210607,5597,32.10444906592644,35.21107936467246,49.79999999999999,63.43494882292201
931,34,2026-04-27,15:28:06.292,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104254,35.210618,5596,32.10445406592643,35.211090364698315,49.79999999999999,63.43494882292201
932,33,2026-04-27,15:28:06.325,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104254,35.210618,5595,32.10445406592643,35.211090364698315,49.79999999999999,63.43494882292201
933,33,2026-04-27,15:28:06.359,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104254,35.210618,5594,32.10445406592643,35.211090364698315,49.79999999999999,63.43494882292201
934,34,2026-04-27,15:28:06.392,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.10426,35.210629,5593,32.10446006592643,35.21110136472935,49.79999999999999,63.43494882292201
935,33,2026-04-27,15:28:06.426,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.10426,35.210629,5591,32.10446006592643,35.21110136472935,49.79999999999999,63.43494882292201
936,33,2026-04-27,15:28:06.459,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.10426,35.210629,5591,32.104460065926546,35.21110136472928,49.79999999999999,63.434948806637564
937,34,2026-04-27,15:28:06.493,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104265,35.210639,5589,32.10446506592655,35.21111136475515,49.79999999999999,63.434948806637564
938,33,2026-04-27,15:28:06.525,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104265,35.210639,5588,32.10446506592655,35.21111136475515,49.79999999999999,63.434948806637564
939,33,2026-04-27,15:28:06.559,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104265,35.210639,5586,32.10446506592655,35.21111136475515,49.79999999999999,63.434948806637564
940,34,2026-04-27,15:28:06.593,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104271,35.210651,5585,32.104471065926546,35.21112336478618,49.79999999999999,63.434948806637564
941,33,2026-04-27,15:28:06.626,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104271,35.210651,5584,32.104471065926546,35.21112336478618,49.79999999999999,63.434948806637564
942,34,2026-04-27,15:28:06.659,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104271,35.210651,5583,32.104471065926546,35.21112336478618,49.79999999999999,63.434948806637564
943,33,2026-04-27,15:28:06.693,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104276,35.21066,5582,32.10447606592655,35.211132364812045,49.79999999999999,63.434948806637564
944,33,2026-04-27,15:28:06.726,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104276,35.21066,5581,32.10447606592655,35.211132364812045,49.79999999999999,63.434948806637564
945,34,2026-04-27,15:28:06.759,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104276,35.21066,5580,32.104476065926434,35.21113236481211,49.79999999999999,63.43494882292201
946,33,2026-04-27,15:28:06.793,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104282,35.210671,5579,32.10448206592643,35.211143364843146,49.79999999999999,63.43494882292201
947,33,2026-04-27,15:28:06.826,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104282,35.210671,5578,32.10448206592643,35.211143364843146,49.79999999999999,63.43494882292201
948,34,2026-04-27,15:28:06.860,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104282,35.210671,5577,32.10448206592643,35.211143364843146,49.79999999999999,63.43494882292201
949,33,2026-04-27,15:28:06.893,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104287,35.210683,5577,32.104487065926435,35.211155364869015,49.79999999999999,63.43494882292201
950,33,2026-04-27,15:28:06.926,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104287,35.210683,5577,32.104487065926435,35.211155364869015,49.79999999999999,63.43494882292201
951,34,2026-04-27,15:28:06.960,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104287,35.210683,5577,32.104487065926435,35.211155364869015,49.79999999999999,63.43494882292201
952,33,2026-04-27,15:28:06.993,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104293,35.210693,5577,32.104493065926434,35.21116536490005,49.79999999999999,63.43494882292201
953,34,2026-04-27,15:28:07.026,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104293,35.210693,5577,32.104493065926434,35.21116536490005,49.79999999999999,63.43494882292201
954,33,2026-04-27,15:28:07.059,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104293,35.210693,5577,32.104493065926434,35.21116536490005,49.79999999999999,63.43494882292201
955,33,2026-04-27,15:28:07.093,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104299,35.210705,5577,32.10449906592643,35.211177364931075,49.79999999999999,63.43494882292201
956,34,2026-04-27,15:28:07.127,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104299,35.210705,5578,32.10449906592643,35.211177364931075,49.79999999999999,63.43494882292201
957,33,2026-04-27,15:28:07.160,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104299,35.210705,5578,32.10449906592643,35.211177364931075,49.79999999999999,63.43494882292201
958,33,2026-04-27,15:28:07.193,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104304,35.210715,5579,32.104504065926434,35.21118736495694,49.79999999999999,63.43494882292201
959,34,2026-04-27,15:28:07.227,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104304,35.210715,5580,32.104504065926434,35.21118736495694,49.79999999999999,63.43494882292201
960,33,2026-04-27,15:28:07.260,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104304,35.210715,5581,32.104504065926434,35.21118736495694,49.79999999999999,63.43494882292201
961,34,2026-04-27,15:28:07.293,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104309,35.210726,5582,32.104509065926436,35.211198364982806,49.79999999999999,63.43494882292201
962,33,2026-04-27,15:28:07.327,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104309,35.210726,5582,32.104509065926436,35.211198364982806,49.79999999999999,63.43494882292201
963,33,2026-04-27,15:28:07.360,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104309,35.210726,5582,32.104509065926436,35.211198364982806,49.79999999999999,63.43494882292201
964,34,2026-04-27,15:28:07.393,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104314,35.210736,5582,32.10451406592644,35.211208365008666,49.79999999999999,63.43494882292201
965,33,2026-04-27,15:28:07.426,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104314,35.210736,5582,32.10451406592644,35.211208365008666,49.79999999999999,63.43494882292201
966,33,2026-04-27,15:28:07.460,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104314,35.210736,5582,32.10451406592644,35.211208365008666,49.79999999999999,63.43494882292201
967,34,2026-04-27,15:28:07.493,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.10432,35.210747,5582,32.10452006592644,35.2112193650397,49.79999999999999,63.43494882292201
968,33,2026-04-27,15:28:07.527,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.10432,35.210747,5583,32.10452006592644,35.2112193650397,49.79999999999999,63.43494882292201
969,33,2026-04-27,15:28:07.560,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.10432,35.210747,5583,32.10452006592644,35.2112193650397,49.79999999999999,63.43494882292201
970,34,2026-04-27,15:28:07.594,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104325,35.210758,5583,32.10452506592644,35.21123036506556,49.79999999999999,63.43494882292201
971,33,2026-04-27,15:28:07.627,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104325,35.210758,5584,32.10452506592644,35.21123036506556,49.79999999999999,63.43494882292201
972,34,2026-04-27,15:28:07.660,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104325,35.210758,5584,32.10452506592644,35.21123036506556,49.79999999999999,63.43494882292201
973,33,2026-04-27,15:28:07.694,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104332,35.21077,5585,32.104532065926435,35.21124236510177,49.79999999999999,63.43494882292201
974,33,2026-04-27,15:28:07.727,49.8,759.842,100,1/1250.0,1.7,0,default,24.0,32.104332,35.21077,5586,32.104532065926435,35.21124236510177,49.79999999999999,63.43494882292201
975,34,2026-04-27,15:28:07.760,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104332,35.21077,5586,32.104532065926435,35.21124236510177,49.79999999999999,63.43494882292201
976,33,2026-04-27,15:28:07.794,49.8,759.842,110,1/1250.0,1.7,0,default,24.0,32.104337,35.21078,5587,32.104537065926436,35.211252365127635,49.79999999999999,63.43494882292201
977,33,2026-04-27,15:28:07.826,49.8,759.842,100,1/1250.0,1.7,0,default,24.0,32.104337,35.21078,5588,32.104537065926436,35.211252365127635,49.79999999999999,63.43494882292201
978,34,2026-04-27,15:28:07.861,49.8,759.842,100,1/1250.0,1.7,0,default,24.0,32.104337,35.21078,5589,32.104537065926436,35.211252365127635,49.79999999999999,63.43494882292201
979,33,2026-04-27,15:28:07.894,49.8,759.842,100,1/1250.0,1.7,0,default,24.0,32.104343,35.210792,5590,32.104543065926435,35.21126436515867,49.79999999999999,63.43494882292201
980,33,2026-04-27,15:28:07.927,49.8,759.842,100,1/1250.0,1.7,0,default,24.0,32.104343,35.210792,5591,32.104543065926435,35.21126436515867,49.79999999999999,63.43494882292201
981,34,2026-04-27,15:28:07.961,49.8,759.842,100,1/1250.0,1.7,0,default,24.0,32.104343,35.210792,5592,32.104543065926435,35.21126436515867,49.79999999999999,63.43494882292201
982,33,2026-04-27,15:28:07.994,49.8,759.842,100,1/1250.0,1.7,0,default,24.0,32.104348,35.210802,5592,32.10454806592644,35.211274365184536,49.79999999999999,63.43494882292201
983,34,2026-04-27,15:28:08.027,49.8,759.842,100,1/1250.0,1.7,0,default,24.0,32.104348,35.210802,5592,32.10454806592644,35.211274365184536,49.79999999999999,63.43494882292201
984,33,2026-04-27,15:28:08.060,49.8,759.842,100,1/1250.0,1.7,0,default,24.0,32.104348,35.210802,5592,32.10454806592644,35.211274365184536,49.79999999999999,63.43494882292201
985,33,2026-04-27,15:28:08.094,49.8,759.842,100,1/1250.0,1.7,0,default,24.0,32.104353,35.210813,5592,32.10455306592644,35.2112853652104,49.79999999999999,63.43494882292201
986,34,2026-04-27,15:28:08.128,49.8,759.842,100,1/1250.0,1.7,0,default,24.0,32.104353,35.210813,5592,32.10455306592644,35.2112853652104,49.79999999999999,63.43494882292201
987,33,2026-04-27,15:28:08.161,49.8,759.842,100,1/1250.0,1.7,0,default,24.0,32.104353,35.210813,5592,32.10455306592644,35.2112853652104,49.79999999999999,63.43494882292201
988,33,2026-04-27,15:28:08.194,49.8,759.842,100,1/1250.0,1.7,0,default,24.0,32.104358,35.210824,5591,32.10455806592643,35.21129636523626,49.79999999999999,63.43494882292201
989,34,2026-04-27,15:28:08.228,49.8,759.842,100,1/1250.0,1.7,0,default,24.0,32.104358,35.210824,5591,32.10455806592643,35.21129636523626,49.79999999999999,63.43494882292201
990,33,2026-04-27,15:28:08.261,49.8,759.842,100,1/1250.0,1.7,0,default,24.0,32.104358,35.210824,5590,32.10455806592643,35.21129636523626,49.79999999999999,63.43494882292201
991,34,2026-04-27,15:28:08.294,49.8,759.842,100,1/1250.0,1.7,0,default,24.0,32.104364,35.210835,5589,32.10456406592643,35.211307365267295,49.79999999999999,63.43494882292201
992,33,2026-04-27,15:28:08.328,49.8,759.842,100,1/1250.0,1.7,0,default,24.0,32.104364,35.210835,5589,32.10456406592643,35.211307365267295,49.79999999999999,63.43494882292201
